artikel_id,part_number,naam,lange_naam,prijs,prijs_per_eenheid,valuta,beschikbaar,koopbaar,promo,categorie,thumbnail_url,unique_id
4409943,24947-P,gemarineerde aardappelen ±660g,gemarineerde aardappelen ±660g,"7,88","7,88",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/97/15/asset-2779715.jpg,3074457345616773068
4557280,25782-P,POTATO CH. zoete aardappel kruiden 650g,POTATO CH. zoete aardappel kruiden 650g,"4,06","6,25",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/71/10/asset-3897110.jpg,3074457345616793822
4346053,19990-P,THE POTATO CHEF zoete aardpplkroket 420g,THE POTATO CHEF zoete aardpplkroket 420g,"4,94","11,77",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/31/46/asset-3323146.jpg,3074457345616764704
1724824,33293-P,BONI aardappelkroketten 500g,BONI aardappelkroketten 500g,"3,99","7,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/10/72/asset-2961072.jpg,3074457345616687550
28074,28074-P,Aardappelen matig vastkokend,Aardappelen matig vastkokend,"1,49","1,49",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/21/54/asset-342154.jpg,3074457345616681050
3728318,29565-P,BONI zoete aardappel (los),BONI zoete aardappel (los),"2,49","2,49",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/85/00/asset-1348500.jpg,3074457345616747740
1980938,14763-P,gratin dauphinois ±800g,gratin dauphinois ±800g,"7,89","7,89",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/52/54/asset-2295254.jpg,3074457345616690424
4945867,9459-P,gevulde aardappel 4st 500g,gevulde aardappel 4st 500g,"6,00","12,00",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/93/63/asset-3279363.jpg,3074457345616870298
4842805,12596-P,POTATO CHEF Bakaardappeltjes 425g,POTATO CHEF Bakaardappeltjes 425g,"1,69","3,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/74/24/asset-3647424.jpg,3074457345616840452
1884840,28044-P,BONI BIO krielaardappelen 1kg,BONI BIO krielaardappelen 1kg,"3,14","3,14",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/76/90/asset-2527690.jpg,3074457345616691008
3458142,28860-P,BONI minikrieltjes 1kg,BONI minikrieltjes 1kg,"2,86","2,86",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/97/58/asset-3989758.jpg,3074457345616714032
1889971,28818-P,BONI krielaardappelen 2kg,BONI krielaardappelen 2kg,"4,98","2,49",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/06/55/asset-3820655.jpg,3074457345616692744
4872143,29181-P,BONI Rode Kriel | Bewaar 1kg,BONI Rode Kriel | Bewaar 1kg,"2,49","2,49",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/77/95/asset-3987795.jpg,3074457345616845662
3015205,9060-P,BONI aardappelpuree 850g,BONI aardappelpuree 850g,"4,14","4,88",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/32/64/asset-3723264.jpg,3074457345616703464
4503655,19268-P,THE POTATO CHEF krieltjes Italian 420g,THE POTATO CHEF krieltjes Italian 420g,"2,59","6,17",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/32/04/asset-3763204.jpg,3074457345616787254
4859762,3127-P,BONI aardappelen Charlotte 3kg,BONI aardappelen Charlotte 3kg,"4,50","1,50",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/74/37/asset-3997437.jpg,3074457345616844072
3331449,22313-P,"BONI Laurette aardappelen 2,5kg","BONI Laurette aardappelen 2,5kg","4,95","1,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/79/07/asset-3987907.jpg,3074457345616710156
4020422,5140-P,"BONI BIO aardappel vastkokend 2,5kg","BONI BIO aardappel vastkokend 2,5kg","4,95","1,98",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/74/45/asset-3997445.jpg,3074457345616733818
4084059,7843-P,"BONI polderaardappelen 2,5kg","BONI polderaardappelen 2,5kg","3,95","1,58",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/67/54/asset-3986754.jpg,3074457345616789320
3458126,22435-P,"BONI BIO aardappel 2,5kg","BONI BIO aardappel 2,5kg","4,15","1,66",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/54/32/asset-3745432.jpg,3074457345616714030
3273474,12263-P,BONI aardappelschijf 100% gaar 500g,BONI aardappelschijf 100% gaar 500g,"0,75","1,50",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/93/60/asset-3009360.jpg,3074457345616713560
4684133,10887-P,"BONI Goldmarie bewaaraardappelen 2,5kg","BONI Goldmarie bewaaraardappelen 2,5kg","3,95","1,58",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/79/08/asset-3987908.jpg,3074457345616808166
3273467,12181-P,BONI krieltje voorgekookt 500g,BONI krieltje voorgekookt 500g,"0,95","1,90",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/93/59/asset-3009359.jpg,3074457345616713556
4953659,9491-P,Aardappelen Zachtkokend 10kg,Aardappelen Zachtkokend 10kg,"7,95","0,80",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",,3074457345616873218
3992040,4227-P,BONI halve krieltjes m look peters. 425g,BONI halve krieltjes m look peters. 425g,"1,59","3,75",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/75/56/asset-3987556.jpg,3074457345616740992
3992446,4234-P,BONI AARDAPPELPARTJ+SCHIL TIJ.ROZ 425g,BONI AARDAPPELPARTJ+SCHIL TIJ.ROZ 425g,"1,79","4,22",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/75/57/asset-3987557.jpg,3074457345616738544
3659362,3722-P,BONI bistro minikrieltjes 500g,BONI bistro minikrieltjes 500g,"1,50","3,00",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/49/47/asset-3964947.jpg,3074457345616721578
3709773,22438-P,"BONI aardappelen Franceline 2,5kg","BONI aardappelen Franceline 2,5kg","4,49","1,80",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/86/55/asset-3128655.jpg,3074457345616746174
4924327,20467-P,BONI zoete aardappelblokjes 750g,BONI zoete aardappelblokjes 750g,"3,36","4,48",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/37/93/asset-4053793.jpg,3074457345616859724
4856947,23101-P,"PRESTO POTATO Schil mij nietjes 2,5kg","PRESTO POTATO Schil mij nietjes 2,5kg","4,45","1,78",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/nl_be/50/45/asset-3955045.jpg,3074457345616843714
2573475,3648-P,BONI aardappelgolfjes 450g,BONI aardappelgolfjes 450g,"1,39","3,09",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/74/asset-3566574.jpg,3074457345616698988
4507569,28039-P,THE POTATO CHEF krieltjes Provençal 420g,THE POTATO CHEF krieltjes Provençal 420g,"2,59","6,17",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/15/57/asset-3841557.jpg,3074457345616788794
3993444,4240-P,BONI PIT.AARDAPPELPARTJES Z.SCHIL 425g,BONI PIT.AARDAPPELPARTJES Z.SCHIL 425g,"1,79","4,22",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/49/48/asset-3964948.jpg,3074457345616736780
28086,28086-P,"BONI belle de fontenay 2,5kg","BONI belle de fontenay 2,5kg","6,25","2,50",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/79/05/asset-3987905.jpg,3074457345616789476
28073,28073-P,BONI frietaardappelen 5kg,BONI frietaardappelen 5kg,"6,47","1,30",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/86/53/asset-3128653.jpg,3074457345616681048
28076,28076-P,BONI nicola extra 5kg,BONI nicola extra 5kg,"6,95","1,39",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/87/18/asset-3128718.jpg,3074457345616681052
28069,28069-P,BONI kookaardappelen 5kg,BONI kookaardappelen 5kg,"4,95","0,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/93/24/asset-3159324.jpg,3074457345616681044
3312460,12053-P,BONI verse frieten 1kg,BONI verse frieten 1kg,"1,43","1,43",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/37/65/asset-3373765.jpg,3074457345616708196
4684131,10863-P,POTATO CHEF Belgische aardappelen 4kg,POTATO CHEF Belgische aardappelen 4kg,"6,60","1,65",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/54/64/asset-3685464.jpg,3074457345616808164
4779611,15909-P,ART OF POTATOES Frieten vers vrgb. 1kg,ART OF POTATOES Frieten vers vrgb. 1kg,"2,74","2,74",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/07/02/asset-3530702.jpg,3074457345616826728
4724904,6352-P,THE POTATO CHEF Verse frieten 2kg,THE POTATO CHEF Verse frieten 2kg,"4,09","2,05",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/61/21/asset-3726121.jpg,3074457345616815854
28070,28070-P,EVERYDAY bloemige aardappelen 5kg,EVERYDAY bloemige aardappelen 5kg,"4,95","0,99",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/07/42/asset-2730742.jpg,3074457345616681046
1385684,28096-P,EVERYDAY aardappelen vastkokend 5kg,EVERYDAY aardappelen vastkokend 5kg,"5,49","1,10",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/88/03/asset-3378803.jpg,3074457345616683504
3273447,12512-P,EVERYDAY aardappelblok voorgekookt 500g,EVERYDAY aardappelblok voorgekookt 500g,"1,39","2,78",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Aardappelen",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/75/asset-3566575.jpg,3074457345616713554
2432652,24798-P,NOBERASCO sultana rozijnen Bio 250g,NOBERASCO sultana rozijnen Bio 250g,"2,55","10,20",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Noten, zaden, pitten en gedroogd fruit",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/63/12/asset-3656312.jpg,3074457345616695488
2973335,42059-P,NOBERASCO abrikozen Bio 200g,NOBERASCO abrikozen Bio 200g,"4,29","21,45",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Noten, zaden, pitten en gedroogd fruit",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/92/56/asset-3679256.jpg,3074457345616701628
2973353,42060-P,NOBERASCO dadels Bio 200g,NOBERASCO dadels Bio 200g,"2,99","14,95",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Noten, zaden, pitten en gedroogd fruit",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/92/57/asset-3679257.jpg,3074457345616701630
2973370,42070-P,NOBERASCO pruimen zonder pit Bio 200g,NOBERASCO pruimen zonder pit Bio 200g,"4,49","22,45",EUR,Y,true,,"Fruit, groenten, aardappelen en noten > Noten, zaden, pitten en gedroogd fruit",https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/92/59/asset-3679259.jpg,3074457345616701634
